0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0.8466635346412659,-0.10507631301879883,-0.05062580108642578,1.990580986018926,2.5205728205568296,2.628005631893387,2.4448921389163925,2.1674584785664415,1.496419239801389,0.2796612633618185,0.3404293866065093,0.4128667239903573,1.3432693772960893,1.47949491032934,1.6663332833907367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3868681847207422,file
0.8261886835098267,-0.06672477722167969,-0.08225303888320923,2.182775116139922,2.6364363170684753,2.740060322303194,2.5784119033631403,2.2172516859010423,1.125029293231173,0.31338506162112845,0.3391899629753496,0.4292835085659145,1.5673489988002194,1.5803332999179285,1.7937252753911137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0677329544624454,file
0.8236966133117676,-0.04439830780029297,-0.06381553411483765,2.0968424415990587,2.9350159871752846,3.023109613751228,2.807648283842182,2.4238640460001633,1.1126011551399353,0.3990893499999834,0.4043963841336448,0.4651126007358712,1.54111872322985,1.8783604218658712,2.1325704818429907,0.6828752160072327,0.10748055577278137,-0.0523228645324707,1.8196775461146206,2.3397948936732402,2.3614830383603795,2.1884702969408503,1.907202001591826,0.81104730280517,0.3013751858853232,0.28779582853665003,0.42140772336252785,1.2657506275457022,1.249441739479699,1.3622302328407985,-0.228433758020401,-0.1408213973045349,1.6322039319366364,file
0.8262475728988647,-0.08725905418395996,-0.03017449378967285,2.1919579806171066,2.6156282923882914,2.732805091804301,2.552520458073678,2.2955526247625118,1.4023801731743277,0.3202815146741781,0.34722279952359447,0.38658495226752126,1.533347265333409,1.614745257493392,1.8352129315347319,0.8083959817886353,-0.043707072734832764,-0.032871365547180176,2.0646419777175753,2.6439334551162457,2.5919162368036015,2.373590179803464,1.8189760681309672,0.9272835729304933,0.14902824038474205,0.2335234812108279,0.6057745141385277,1.6341365140081003,1.6610789291450352,1.7841719273894805,-0.04941451549530029,-0.017851591110229492,1.6752576128765102,file
0.823387861251831,-0.09921467304229736,-0.030466198921203613,2.171225786320143,2.5614384560758863,2.6610496362604645,2.493651272213086,2.2360943858691567,1.3984434868960538,0.29652433621258345,0.3478757410474889,0.3851730897545854,1.4962595632278517,1.5401637213167458,1.73700282659736,0.7939580678939819,-0.024441242218017578,-0.0405733585357666,2.2252314706744523,2.680719153610306,2.485107039692956,2.535956566306283,2.178718911166244,0.7773410878189819,0.896170271386755,0.7880274321680282,0.6910494936914295,1.9402616423238723,1.753775631228386,1.6313912339970758,-0.09445446729660034,-0.02942979335784912,1.553236397937981,file
0.858731210231781,-0.019742906093597412,-0.09579712152481079,2.454236327324878,2.741450251194821,2.8162053652638916,2.7001262084845825,2.307307007408131,1.170094355036278,0.3676122567794528,0.24185235137460628,0.44086937061460413,1.8290344637703242,1.6603315554695615,1.9302637692835454,0.6982480883598328,0.1003527045249939,-0.06166434288024902,1.960965668139827,2.3517876930797903,2.3322117550297574,2.1178972124001763,1.8475777115772543,0.6727341045904491,0.39733066027750524,0.4395557912907351,0.5153731733189606,1.3942222835246039,1.2473059314825508,1.3470397713929025,-0.2083224058151245,-0.16048312187194824,0.0,file
0.7931511402130127,0.11116164922714233,-0.04688960313796997,1.6266075006505776,2.1706642671018668,2.325792241448205,2.1902047265183286,2.03712356065844,0.8292030518985345,0.3553336839484334,0.3247317455675038,0.44749209860995853,1.1494214926019697,1.133920083946458,1.3331554333188005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.349172504662932,file
0.8534466624259949,-0.04736042022705078,-0.09931117296218872,2.307075614457724,2.6259849895181,2.7273431249125917,2.673590006627337,2.3643046156394623,1.0312046589753971,0.2924762676514684,0.22522533486390703,0.37780664020359644,1.7108385534202792,1.556992866186939,1.776969024761669,0.6818808913230896,0.11077362298965454,-0.05878394842147827,1.7577821715465758,2.2746705488805974,2.3248550216073682,2.1962189206552964,1.9249531428744608,0.7471078211783403,0.3013638097099291,0.28858161716590536,0.4269360261445254,1.21736665162928,1.202597497805071,1.3307921174355954,-0.2339949607849121,-0.17156577110290527,1.4454582437469465,file
0.8193978667259216,0.099673330783844,-0.049333393573760986,1.7554742913197787,2.2925479373250512,2.4630014617456872,2.3463894817890063,2.1299259356544176,0.8552841612656219,0.43550365857866163,0.34175271684355474,0.3939922687215221,1.234014783240268,1.2224902133612365,1.473947117890824,0.8999700546264648,-0.06527382135391235,-0.011045336723327637,2.3752267918573677,2.8319780811313007,2.879843435500969,2.6038458664937174,2.2456838159089028,1.4717808420825693,0.298885312745467,0.5109119652289307,0.45275048304165666,1.6473221297668759,1.8371708465180066,2.0680416200657494,0.24999183416366577,0.08057218790054321,1.7208397467141652,file
0.8566425442695618,-0.031216919422149658,-0.10085469484329224,2.1710855515567977,2.6202672535715883,2.7330153070904366,2.5910545796635263,2.2388156335392266,1.0561926870256984,0.3452296704943039,0.27966003997373795,0.3987407021480056,1.6331357774812214,1.5721122129212908,1.813994145995955,0.6991578340530396,0.10457229614257812,-0.05904895067214966,1.9606264586273645,2.3370269400726285,2.2687654651064975,2.012279138157711,1.7563824545664137,0.6497517557774066,0.4476185927985377,0.5605491794409715,0.5396334925275601,1.3868334633280393,1.2128627030283141,1.2829166812407742,-0.22197383642196655,-0.15748471021652222,1.1037379429184788,file
